date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-11 20:14:11,DaviidJosh,DaviidJosh,1,0,0,"Some of us, it's just Access bank, Eco bank and UBA that our international passport has travelled to.",,,,1193985294028161026,https://twitter.com/DaviidJosh/status/1193985294028161026
2019-11-11 14:30:22,Abzeez_Rahman,Sydney_TaIker,0,0,0,"UBA United bank of African #HesAble200dollarschallenge",,,#HesAble200dollarschallenge,1193898768682422273,https://twitter.com/Abzeez_Rahman/status/1193898768682422273
2019-11-09 23:07:07,AdamZubyr,UmarZubyr,0,0,0,"Oh so now your Bank are getting the best out of you cos your with them... The same thing you'll do to protect UBA tomorrow if your with them... Weldone northern fabregas https://twitter.com/UmarZubyr/status/1193303531001929728 …",,,,1193304036965068800,https://twitter.com/AdamZubyr/status/1193304036965068800
2019-11-01 12:15:00,iamdebolax,,1,0,0,"I went to 5 different bank atms just to withdraw from my @UBAGroup bank account including UBA atm itself yet did not work. Only to try another atm and I got debited but no dispense and this has bn a reoccurrence with @UBAGroup #ubamagicbanking",,@UBAGroup @UBAGroup,#ubamagicbanking,1190240823042027521,https://twitter.com/iamdebolax/status/1190240823042027521
2019-11-01 10:13:31,Yusuf37207026,,0,0,3,"I wanted to date you, you said you have a bf and you ask me for money My sister!!! Have you ever seen a GT staff collecting salary from UBA bank ??? Nonsense",,,,1190210250210709504,https://twitter.com/Yusuf37207026/status/1190210250210709504
2019-10-26 17:44:37,jerrydoubles,AbigailAbok,1,0,1,"Sorry, I'm in Jos! Buy it in Jos beside UBA adjacent to Union Bank. Bye",,,,1188149448288935936,https://twitter.com/jerrydoubles/status/1188149448288935936
2019-10-25 20:34:39,Alabpet,,1,0,1,"Hello @UNIONBANK_NG I transferred 3k to 2057038610 of UBA Bank sometimes around 4:30 this evening and until now, he's not gotten the money! Pls @UNIONBANK_NG help me reverse the money asap. Thank you @UNIONBANK_NG",,@UNIONBANK_NG @UNIONBANK_NG @UNIONBANK_NG,,1187829847080480770,https://twitter.com/Alabpet/status/1187829847080480770
2019-10-25 18:35:07,boyliketobii,Cutewalterr,0,0,0,"Uba bank #Naija",,,#Naija,1187799768845688832,https://twitter.com/boyliketobii/status/1187799768845688832
2019-10-23 14:23:57,boyliketobii,Cutewalterr,0,0,0,"Uba bank #FairmontHomelot",,,#FairmontHomelot,1187011783652974592,https://twitter.com/boyliketobii/status/1187011783652974592
2019-10-20 04:42:07,musayakz,UBAGroup,0,0,0,"I pick number 7 #UBAAt70 Bank with UBA for easy and time saving.",,,#UBAAt70,1185778195624267776,https://twitter.com/musayakz/status/1185778195624267776
2019-10-19 20:54:24,GreatYomi,UBAGroup,0,0,0,"#UBAAT70 UBA my bank 7 https://twitter.com/UBAGroup/status/1185655508570693632 …",,,#UBAAT70,1185660492372697088,https://twitter.com/GreatYomi/status/1185660492372697088
2019-10-19 16:56:38,jalaluddeeen,Drmike_adenuga,0,0,0,"UBA BANK #isLADOLNigerian UBA BANK #isLADOLNigerian",,,#isLADOLNigerian #isLADOLNigerian,1185600657513992197,https://twitter.com/jalaluddeeen/status/1185600657513992197
2019-10-19 16:55:06,jalaluddeeen,Drmike_adenuga,0,0,0,"UBA BANK #isLADOLNigerian UBA BANK #isLADOLNigerian UBA BANK #isLADOLNigerian",,,#isLADOLNigerian #isLADOLNigerian #isLADOLNigerian,1185600269427625990,https://twitter.com/jalaluddeeen/status/1185600269427625990
2019-10-19 16:54:06,jalaluddeeen,Drmike_adenuga,0,0,0,"UBA BANK #isLADOLNigerian UBA BANK #isLADOLNigerian",,,#isLADOLNigerian #isLADOLNigerian,1185600019325427714,https://twitter.com/jalaluddeeen/status/1185600019325427714
2019-10-19 16:38:59,jalaluddeeen,Drmike_adenuga,0,0,0,"UBA BANK #isLADOLNigerian",,,#isLADOLNigerian,1185596216538742786,https://twitter.com/jalaluddeeen/status/1185596216538742786
2019-10-19 16:38:43,jalaluddeeen,Drmike_adenuga,0,0,0,"UBA BANK #isLADOLNigerian",,,#isLADOLNigerian,1185596149199200256,https://twitter.com/jalaluddeeen/status/1185596149199200256
2019-10-19 11:38:07,Yomiclass,PudziiStaxx,1,0,0,"2042767613 UBA bank. 3k Pere",,,,1185520498039500802,https://twitter.com/Yomiclass/status/1185520498039500802
2019-10-19 10:59:47,Daniel58155460,Drmike_adenuga,0,0,0,"#SupermanByPeak #SupermanByPeak #SupermanByPeak #SupermanByPeak #SupermanByPeak Uba bank",,,#SupermanByPeak #SupermanByPeak #SupermanByPeak #SupermanByPeak #SupermanByPeak,1185510852285358085,https://twitter.com/Daniel58155460/status/1185510852285358085
2019-10-19 09:28:18,Daniel58155460,alhajitekno_,0,0,0,"I know this is coming rather too late but I believe something is coming out of this,,,, Uba bank #ExMilitantsThreatens",,,#ExMilitantsThreatens,1185487827863326721,https://twitter.com/Daniel58155460/status/1185487827863326721
2019-10-17 18:29:07,PEXXIE,,0,1,2,"Don’t forget to check out @korrectgarget for your phones and laptop. To place Oder ; Call/Dm/Whatsapp Daniel 0901 382 2211 saheed 08053017429 Ijeoma 0818 359 3031 Pick up address: Shop: 18 Francis oremeji street ,computer village (landmark: adjacent uBA bank) pic.twitter.com/OnID4EW3KP",,@korrectgarget,,1184899156428644353,https://twitter.com/PEXXIE/status/1184899156428644353
2019-10-17 14:05:16,AbdbasitOpo,Drmike_adenuga,0,0,0,"Uba bank #Danfo",,,#Danfo,1184832753801539585,https://twitter.com/AbdbasitOpo/status/1184832753801539585
2019-10-17 13:27:54,hibbatullah21,,1,3,3,"Someone is hacking people's WhatsApp all in the name of selling data, he will hack and send his account Account name this : *BABALOLA ADEWALE SODIQ. Account no: 2118363150. Bank name: UBA. PLC""* pic.twitter.com/zIdbLzq5Ra",,,,1184823351799418880,https://twitter.com/hibbatullah21/status/1184823351799418880
2019-10-17 13:03:48,darey_suave,thebiyitudors,0,0,0,"2081730418 uba bank",,,,1184817285766230017,https://twitter.com/darey_suave/status/1184817285766230017
2019-10-16 20:15:21,Mayokuun,,0,1,0,"Please it’s UBA bank!!! Please",,,,1184563500527607808,https://twitter.com/Mayokuun/status/1184563500527607808
2019-10-15 17:57:12,Daniel58155460,ObaOtudeko,0,0,1,"Uba bank #AfricanwomanByBordegga",,,#AfricanwomanByBordegga,1184166347175059458,https://twitter.com/Daniel58155460/status/1184166347175059458
2019-10-15 17:33:57,Daniel58155460,Peruzi_VIBES,0,0,0,"Uba bank #washYourHandsO",,,#washYourHandsO,1184160494984278017,https://twitter.com/Daniel58155460/status/1184160494984278017
2019-10-14 09:38:19,amkingdarey,PhateemahOA,2,0,1,"Just walk into any UBA Bank an get a Naira Card, you don't need an account to run the card, you just load the card and you're good to go",,,,1183678409102237697,https://twitter.com/amkingdarey/status/1183678409102237697
2019-10-12 14:36:58,bayoabdulrahman,,1,4,6,"Full Page - #3000 ACCOUNT DETAILS Bank: UBA Account Name: Rotaract Club of University of Ilorin Account Number:1017092323 @alfaruqstories @xquisite_kejipic.twitter.com/3eLYxXuV8m",,@alfaruqstories @xquisite_kejipic,#3000,1183028793377734656,https://twitter.com/bayoabdulrahman/status/1183028793377734656
2019-10-11 21:33:48,bolutife_a,Bolajuade,1,0,0,"Which one should I send ? First bank, GTB, Access, UBA?",,,,1182771304740655112,https://twitter.com/bolutife_a/status/1182771304740655112
2019-10-10 09:10:00,Shubbyyyy,ofalamin,0,1,2,"UBA should be the worst bank https://twitter.com/ofalamin/status/1182200906621865984 …",,,,1182221734189191169,https://twitter.com/Shubbyyyy/status/1182221734189191169
2019-10-09 09:00:44,oladimejilanre7,Drmike_adenuga,0,0,0,"#flowintoAMAA2019, UBA bank",,,#flowintoAMAA2019,1181857015276212224,https://twitter.com/oladimejilanre7/status/1181857015276212224
2019-10-07 19:05:19,oladimejilanre7,GiveawayNaija,0,0,0,"Uba bank",,,,1181284385858838528,https://twitter.com/oladimejilanre7/status/1181284385858838528
2019-10-07 17:06:22,zorchstavic,,0,0,0,"HP Spectre 15 2019 Edition Gem Cut, 16GB Ram, 512GB SSD, IRCamera, Fingerprint Scanner, Convertible, TouchScreen and Backlite, 2GB Nvidia GeForce, Windows 10. #unilagnigeria #chevrons #ubabank #uniolido2018 @Abuja,… https://www.instagram.com/p/B3UyMNyl_uF/?igshid=12lftquxk9480 …",,@Abuja,#unilagnigeria #chevrons #ubabank #uniolido2018,1181254451115565056,https://twitter.com/zorchstavic/status/1181254451115565056
2019-10-05 09:19:08,IPaabu,UBAGroup,0,0,0,"Wow! 21st October is my day. And I bank with the biggest bank in Africa. UBA. #UBABirthdayshttps://twitter.com/UBAGroup/status/1180140424058552322 …",,,#UBABirthdayshttps,1180412090667933696,https://twitter.com/IPaabu/status/1180412090667933696
2019-09-29 17:07:14,BunuKolo4,UBAGroup,0,0,1,"Wishing you the best of luck long live nig and long live UBA bank",,,,1178355564969168896,https://twitter.com/BunuKolo4/status/1178355564969168896
2019-09-28 23:07:03,harbeysamuel,thepamilerin,0,0,0,"2101442297 hunpatin Sonayon Abiodun uba bank",,,,1178083728062664709,https://twitter.com/harbeysamuel/status/1178083728062664709
2019-09-28 12:40:32,itmyill,,1,0,1,"The goal of education is not to increase man's knowledge but to create possibilities for a child to invent and discover, to create men who are capable of doing new things. Let's join hands so we can do this.. Ismail Muhammed Adewale 2090090718 United Bank of Africa(UBA) pic.twitter.com/tqvk0s5x7q",,,,1177926060530425857,https://twitter.com/itmyill/status/1177926060530425857
2019-09-26 00:34:10,omonusalisu,,0,0,1,"A yearly art fair from 1st of November to 10th. @DreamHome Gallery, Gwarinpa. Space 100"" x 100"" inches Entry Fee *#3,000* . Bank: UBA Accnt No: 1022084621 Accnt Name: Dreamhome @DreamHome Nigeria https://www.instagram.com/p/B22r5lfh3PT/?igshid=1cszas5b27gxv …",,@DreamHome @DreamHome,#3,1177018489556496385,https://twitter.com/omonusalisu/status/1177018489556496385
2019-09-25 21:13:24,Eweha_A,i_amjustjoeking,1,0,0,"Diamond bank - 40k UBA -43k",,,,1176967964203134976,https://twitter.com/Eweha_A/status/1176967964203134976
2019-09-25 19:46:01,RozyJohn,,2,0,0,"My Tuesday morning didn’t start on a good note but thankfully the day ended well, I didn’t know how it happened but I hit a UBA bank official car today morning while reversing back.",,,,1176945974264180736,https://twitter.com/RozyJohn/status/1176945974264180736
2019-09-23 11:12:03,Ayeeshaabk,Popeelijah_,1,0,0,"Ok sir. I have UBA and First Bank accounts... Which should I send? Thank you very much in advance.",,,,1176091855592841216,https://twitter.com/Ayeeshaabk/status/1176091855592841216
2019-09-20 23:43:07,david_ojame,Mazi_Ujam1,0,0,0,"Pls ma don't ignore me pls ma I beg u in the name of God even if it is 1 thousand naira pls . Account number 2120624915 Account name Ojame okezimena David Bank Uba bank . Pls God will continue to bless u ma as u bless me .",,,,1175193705030070273,https://twitter.com/david_ojame/status/1175193705030070273
2019-09-20 23:43:00,david_ojame,Mazi_Ujam1,0,0,0,"Pls ma don't ignore me pls ma I beg u in the name of God even if it is 1 thousand naira pls . Account number 2120624915 Account name Ojame okezimena David Bank Uba bank . Pls God will continue to bless u ma as u bless me .",,,,1175193673992200192,https://twitter.com/david_ojame/status/1175193673992200192
2019-09-18 08:01:27,Rume__,,2,0,5,"UBA is so infuriating. Need a better bank, but all of them are equally useless",,,,1174231950346924033,https://twitter.com/Rume__/status/1174231950346924033
2019-09-14 08:29:00,Agabaezekielag1,Drmike_adenuga,0,0,0,"#TheFoundationConcert UBA bank",,,#TheFoundationConcert,1172789329254633473,https://twitter.com/Agabaezekielag1/status/1172789329254633473
2019-09-14 08:28:39,Agabaezekielag1,Drmike_adenuga,0,0,0,"#foundationconcert UBA bank",,,#foundationconcert,1172789242491277313,https://twitter.com/Agabaezekielag1/status/1172789242491277313
2019-09-14 08:20:53,Agabaezekielag1,Drmike_adenuga,0,0,0,"#ForYouby_Ogoo UBA BANK. UBA BANK. UBA BANK. UBA BANK.",,,#ForYouby_Ogoo,1172787287870050304,https://twitter.com/Agabaezekielag1/status/1172787287870050304
2019-09-14 08:19:23,Agabaezekielag1,Drmike_adenuga,0,0,0,"UBA BANK. UBA BANK. UBA BANK. UBA BANK.",,,,1172786909896204288,https://twitter.com/Agabaezekielag1/status/1172786909896204288
2019-09-14 08:18:59,Agabaezekielag1,Drmike_adenuga,0,0,0,"UBA BANK. UBA BANK. UBA BANK. UBA BANK. UBA BANK. UBA BANK.",,,,1172786811317489664,https://twitter.com/Agabaezekielag1/status/1172786811317489664
2019-09-14 08:18:24,Agabaezekielag1,Drmike_adenuga,0,0,0,"UBA BANK.",,,,1172786661794680839,https://twitter.com/Agabaezekielag1/status/1172786661794680839
2019-09-11 16:32:04,AbdbasitOpo,Drmike_adenuga,0,0,0,"Uba bank #golden moment",,,#golden,1171823733658574849,https://twitter.com/AbdbasitOpo/status/1171823733658574849
2019-09-09 00:11:42,david_ojame,SpokesManAtiku,0,0,0,"Hello good morning I need ur help urgently pls my fellow Nigerians am in die need of financial assistance pls even If it is #500 u can assist me with pls I beg Account number 2120624915 Account name Ojame okezimena David Bank Uba bank . @SpokesManAtiku",,@SpokesManAtiku,#500,1170852241248542721,https://twitter.com/david_ojame/status/1170852241248542721
2019-09-08 01:08:47,david_ojame,burnaboy,1,0,3,"Hello good morning I need ur help urgently pls my fellow Nigerians am in die need of financial assistance pls even If it is #500 u can assist me with pls I beg Account number 2120624915 Account name Ojame okezimena David Bank Uba bank . @burnaboy",,@burnaboy,#500,1170504221453639681,https://twitter.com/david_ojame/status/1170504221453639681
2019-09-07 23:37:22,Blissempire2,ZIatan_lbiIe,0,0,0,"Bilesanmi habeeb opeyemi ... Uba bank... Savings.. 2097088905",,,,1170481215306121216,https://twitter.com/Blissempire2/status/1170481215306121216
2019-09-06 09:30:34,DaviidJosh,,0,1,2,"#Vacancy Entry Level Recruitment Organization: United Bank of Africa (UBA) Location: Nigeria Closing Date: 30/9/2019 To apply click on https://jb.skillsmapafrica.com/Job/Index/22115",,,#Vacancy,1169905719866322946,https://twitter.com/DaviidJosh/status/1169905719866322946
2019-09-04 20:57:32,LDahmie,Zlatan_Ibile,0,0,2,"I b stupid #englishteacher I no even understand English...... 2102521320 Anthony Elizabeth. UBA bank. @Zlatan_Ibilehttps://twitter.com/Zlatan_Ibile/status/1169350759785357312 …",,@Zlatan_Ibilehttps,#englishteacher,1169353826471686145,https://twitter.com/LDahmie/status/1169353826471686145
2019-09-04 00:20:55,Tistagreat,,9,0,0,"Which is better between UBA and Zenith Bank?",,,,1169042621521702912,https://twitter.com/Tistagreat/status/1169042621521702912
2019-09-03 17:20:26,FiberesimaR,UBACares,0,0,0,"I don’t bank with UBA @GlowreeO she does",,@GlowreeO,,1168936805082832902,https://twitter.com/FiberesimaR/status/1168936805082832902
2019-08-31 07:12:01,musayakz,accessbank_help,1,0,0,"I made a transfer of forty thousands naira only (#40000) to my UBA bank with the Account no.2032923977 on 30/08/19 at Access bank ATM Gallery karu branch. I was debited and it did not reach the destination. The transaction is made from my access bank with the account 0776438719",,,#40000,1167696526803689473,https://twitter.com/musayakz/status/1167696526803689473
2019-08-30 10:17:18,chmwhitelion,shadymamdouh46,0,1,1,"Which bank do you prefer? GT or UBA? https://twitter.com/shadymamdouh46/status/1161835081713049600 …",,,,1167380766692712448,https://twitter.com/chmwhitelion/status/1167380766692712448
2019-08-28 21:28:40,Jeffolly,,1,0,1,"*Transfer codes:* GTB_(*737#) Fidelity Bank_(*770#) First Bank_(*894#) Sterling Bank_(*822#) Skye Bank_(*833#) UBA_(*919#) EcoBank_(*326#) Zenith Bank_(*966#) Stanbic Bank_(*909#) Access Bank Bank_(*901#) Wema Bank_(*945#) Diamond Bank_(*426#) Unity Bank_(*389 *215#)",,,# # # # # # # # # # # # #,1166824946934398977,https://twitter.com/Jeffolly/status/1166824946934398977
2019-08-28 06:46:28,Beesiihorlarh,amishaqrab,0,0,0,"UBA is very easy Try First bank or Gtb when you are in a rush pic.twitter.com/OwnztNcnmL",,,,1166602934655864832,https://twitter.com/Beesiihorlarh/status/1166602934655864832
2019-08-27 11:37:08,Sir_Adele,amishaqrab,0,0,2,"I don't use UBA but I knw UBA is a very useless bank. https://twitter.com/amishaqrab/status/1166248724068282368 …",,,,1166313695498166279,https://twitter.com/Sir_Adele/status/1166313695498166279
2019-08-26 11:50:51,smartjay03,,0,0,0,"I feel so welcome in this uba Bank hearing peruzzi's ""Majesty"" from one of the staffs. pic.twitter.com/ipYSaADy0J",,,,1165954758928211969,https://twitter.com/smartjay03/status/1165954758928211969
2019-08-26 11:40:33,surebello,Drmike_adenuga,0,0,0,"United Bank for Africa (UBA). #LearnAndEarn",,,#LearnAndEarn,1165952168593113088,https://twitter.com/surebello/status/1165952168593113088
2019-08-25 10:19:52,tadagher1,renoomokri,0,0,0,"Adagher Tersoo. Bank UBA: ACCt 2056199488: your answer is Leah Shauibu. The only Christian girl in the hand of boko haram. https://twitter.com/renoomokri/status/1165220006965186560 …",,,,1165569472750587904,https://twitter.com/tadagher1/status/1165569472750587904
2019-08-22 22:28:22,usmanyusuf,,0,0,0,"2/2.The Federal High Court in Lagos has granted the request of the Asset Management Corporation of Nigeria (AMCON) and the United Bank for Africa (UBA) to take over assets and accounts belonging to the Former Presidential Candidate and two other respondents.",,,,1164665644253687809,https://twitter.com/usmanyusuf/status/1164665644253687809
2019-08-22 22:28:21,usmanyusuf,,1,0,0,"1/2.FORMER GOVERNOR, DONALD DUKE LOSES IKOYI HOME TO AMCON OVER N537M DEBT AMCON and UBA have gotten the permission to seize the assets and bank accounts belonging to Former Governor. Donald Duke and two other respondents... pic.twitter.com/qzJVEiXVTl",,,,1164665637987332106,https://twitter.com/usmanyusuf/status/1164665637987332106
2019-08-22 04:28:25,emhoabinho,DeliciousAmina,1,0,0,"All banks have their issues. There is no bank without faults. But @accessbank_help @myaccessbank considerably better than the rest. Coming from someone who is a customer of Union, UBA, zenith, eco bank, polaris, gt bank",,@accessbank_help @myaccessbank,,1164393865723424768,https://twitter.com/emhoabinho/status/1164393865723424768
2019-08-21 08:34:24,DArhmerd,Peruzzi_VIBES,0,0,0,"Ahmad Farouk 2129996604 UBA Bank",,,,1164093382970490880,https://twitter.com/DArhmerd/status/1164093382970490880
2019-08-20 19:10:11,ib_officials,Peruzzi_VIBES,0,0,0,"2060925040 UBA Bank,",,,,1163890993491578880,https://twitter.com/ib_officials/status/1163890993491578880
2019-08-20 17:08:01,blackgee04,Peruzzi_VIBES,0,0,0,"2109191364 Momoh azeez oluwaseun UBA BANK",,,,1163860248932864000,https://twitter.com/blackgee04/status/1163860248932864000
2019-08-19 16:51:17,OnuhFriday6,,0,0,0,"@UBAGroup please I want to know if I can purchase treasury bill through my bank UBA.",,@UBAGroup,,1163493650061561856,https://twitter.com/OnuhFriday6/status/1163493650061561856
2019-08-16 20:16:13,Eweha_A,,0,0,0,"Diamond bank's madness was last week. Today's UBA's turn. Make una continue.",,,,1162458061308682240,https://twitter.com/Eweha_A/status/1162458061308682240
2019-08-16 17:01:53,amkingdarey,MistarXpensiv,1,1,4,"Go to any UBA Bank, Get a Naira Card & you're good to go",,,,1162409153857564674,https://twitter.com/amkingdarey/status/1162409153857564674
2019-08-14 18:43:00,giftycandi,Zlatan_Ibile,0,0,0,"I know u will not notice me or see this I pray it reaches me I have fate 2119099371 chukwuneye gift uba bank",,,,1161709823085424641,https://twitter.com/giftycandi/status/1161709823085424641
2019-08-10 23:30:57,UglieeBoy,,0,0,0,"@Zlatan_Ibile 2067240281 Uba bank Saleem Muhammed This year is my year... #SHOTAN",,@Zlatan_Ibile,#SHOTAN,1160332738630750208,https://twitter.com/UglieeBoy/status/1160332738630750208
2019-08-10 23:30:25,ndeenzamani1,Zlatan_Ibile,0,0,0,"Account Name: Nurudeen Salisu Account Number: 2113639083 Bank Name: UBA #SHOTAN",,,#SHOTAN,1160332604589182979,https://twitter.com/ndeenzamani1/status/1160332604589182979
2019-08-10 23:30:00,ndeenzamani1,Zlatan_Ibile,0,0,0,"Account Name: Nurudeen Salisu Account Number: 2113639083 Bank Name: UBA #SHOTAN",,,#SHOTAN,1160332501023436800,https://twitter.com/ndeenzamani1/status/1160332501023436800
2019-08-10 23:02:07,Bu2isthename,,0,0,1,"#SHOTAN Aondona samuel butu 2006377508 uba bank",,,#SHOTAN,1160325482199617537,https://twitter.com/Bu2isthename/status/1160325482199617537
2019-08-10 11:51:52,dayoolos,RealDreylo,0,0,0,"FIRST BANK, UBA, POLARIS #FilmhouseBoomCampusTourhttps://twitter.com/RealDreylo/status/1160152147100602368 …",,,#FilmhouseBoomCampusTourhttps,1160156808918589441,https://twitter.com/dayoolos/status/1160156808918589441
2019-08-05 08:21:42,Bin_iedreez,,1,0,3,"UBA is the worst bank any sane person should use...",,,,1158291980864098304,https://twitter.com/Bin_iedreez/status/1158291980864098304
2019-08-01 12:40:49,Superde88174109,Mr__TDK,1,0,3,"I wonder o that’s what they do to my account everyday money will just disappear #Uba am on way out of your rubbish bank https://twitter.com/Mr__TDK/status/1156856033735794689 …",,,#Uba,1156907637096767488,https://twitter.com/Superde88174109/status/1156907637096767488
2019-08-01 09:30:11,BunuKolo4,UBAGroup,0,0,2,"UBA one of the greatest bank in African so far keep it up",,,,1156859660999245824,https://twitter.com/BunuKolo4/status/1156859660999245824
2019-07-30 23:15:42,hugochukwu_,,3,0,2,"I want to open a new bank account. I need to make a very wise choice because of the shenanigans associated with Nigerian banks. I need suggestions PS: I already have a UBA account",,,,1156342635197534208,https://twitter.com/hugochukwu_/status/1156342635197534208
2019-07-30 15:29:17,Yettiefame1,,0,1,1,"@UBAGroup I opened an account since last week( uba unilorin branch) Deposited money and I'm yet to receive any message from the bank nor alert all I know is I have account number.... What's going on please?",,@UBAGroup,,1156225258187350016,https://twitter.com/Yettiefame1/status/1156225258187350016
2019-07-29 09:23:08,UmehWrites,,0,10,12,"I’m still reminiscing on the fun moments at #UBAMarketplace19 this past weekend. UBA have shown that they have evolved as a new generation bank, and these memories will leave a lasting impression. Let’s do more. pic.twitter.com/vVi6aNd9Pf",,,#UBAMarketplace19,1155770722410803200,https://twitter.com/UmehWrites/status/1155770722410803200
2019-07-28 23:30:25,LightnessSalema,,0,0,4,"With Managing Director of United Bank for Africa Tanzania. What a great experience, Thank you to UBA Group and Tony Elumelu Foundation for your amazing experience at the UBA Marketplace in Abuja. #TEFForum2019… https://www.instagram.com/p/B0eps_LnFEE/?igshid=bnrus2er323t …",,,#TEFForum2019,1155621560616546305,https://twitter.com/LightnessSalema/status/1155621560616546305
2019-07-28 19:30:08,paul_gaje,UBAGroup,3,16,69,"I’m opening UBA bank tomorrow https://twitter.com/UBAGroup/status/1155529935882260480 …",,,,1155561094884286466,https://twitter.com/paul_gaje/status/1155561094884286466
2019-07-28 10:50:17,LeoKolade,,0,0,10,"Ah omo UBA had won my heart! Better bank! New school way!! #UBAMarketPlace19",,,#UBAMarketPlace19,1155430268393656320,https://twitter.com/LeoKolade/status/1155430268393656320
2019-07-28 09:29:43,UmehWrites,,0,5,35,"This weekend was like a movie. UBA brought together people from all walks of life, REDTV booth, Wizkid Ambassadorship etc. and pulled the greatest event in Africa this year! I don’t ever want to hear that @UBAGroup is an old school bank. This is too good #UBAMarketplace19 pic.twitter.com/r9eFS4kGKe",,@UBAGroup,#UBAMarketplace19,1155409994516520960,https://twitter.com/UmehWrites/status/1155409994516520960
2019-07-27 13:06:26,niccozurs,,0,1,1,"This Uba market place is such a good initiative.... if only the bank can actually pay their staff well @UBAGroup @UBACares",,@UBAGroup @UBACares,,1155102143759732737,https://twitter.com/niccozurs/status/1155102143759732737
2019-07-22 21:13:23,cbngov_akin1,,7,18,44,"TOP 5 BANKS: Return On Equity #ROE March 2019 GTBank (Segun Agbaje)-7.86% Stanbic IBTC (Yinka Sanni)-7.28% Access Bank (Herbert Wigwe)-7.14% Zenith (Ebenezer Onyeagwu)-6.43% UBA (Kennedy Uzoka)-5.28% ME: I know why one bank will not make this list. CORRUPT TOP MANAGEMENT",,,#ROE,1153412748468019202,https://twitter.com/cbngov_akin1/status/1153412748468019202
2019-07-20 06:07:47,ayotwo11,,0,0,0,"The content of the picture below is for my dear UBA bank, please since u can send me that message what happened to reverting if my money? Do something ASAP, #UBAGROUPpic.twitter.com/bQnG3PhP3e",,,#UBAGROUPpic,1152460073391841280,https://twitter.com/ayotwo11/status/1152460073391841280
2019-07-19 18:11:36,LeoKolade,,2,27,28,"What should be in your bag for #UBAMarketplace19 A. Your phone and a power bank B. Business cards; you never know who you may run into C. Snacks to munch on during the plenary sessions D. Your UBA card to shop till your drop!",,,#UBAMarketplace19,1152279837744226311,https://twitter.com/LeoKolade/status/1152279837744226311
2019-07-17 15:26:39,Nenkimwa__,,0,0,0,"UBAbank staffs and calls",,,,1151513553389740032,https://twitter.com/Nenkimwa__/status/1151513553389740032
2019-07-16 05:43:23,ibromatic93,,0,1,1,"Somebody should please bless my account UBA BANK Abdulazeez Ibrahim 2102092211",,,,1151004379794825216,https://twitter.com/ibromatic93/status/1151004379794825216
2019-07-12 10:41:41,LeoKolade,,0,20,32,"Taaaa!!! Not under UBA’s watch will Abuja be boring! Africa’s Global Bank is bringing to you real fun Food, Drinks, Fashion, Movies, Games and a super exclusive concert with the biggest names in the African music industry. Regsiter here: http://www.ubagroup.com/marketplace #UBAMarketPlace19pic.twitter.com/SkVDiHS2Pd",,,#UBAMarketPlace19pic,1149629896202706944,https://twitter.com/LeoKolade/status/1149629896202706944
2019-07-08 17:10:01,PabloPatooo,,0,0,0,"No bank in Nigeria is safe, Diamond bank has been under maintenance for like forever, Zenith bank has been deducting money from their customers’ acct without a transaction history.. I don’t want to even call Access bank and UBA",,,,1148278075307823108,https://twitter.com/PabloPatooo/status/1148278075307823108
2019-07-08 13:05:47,GenieDons,,0,0,0,"Which kind nonsense Zenith Bank be this one why didn’t I use UBA or GT",,,,1148216612081868801,https://twitter.com/GenieDons/status/1148216612081868801
2019-07-06 07:06:35,Mr_kunlecole,,2,1,3,"Once I see you wear red tie, in my head you work with Zenith Bank or UBA",,,,1147401438739468288,https://twitter.com/Mr_kunlecole/status/1147401438739468288
2019-07-03 05:30:01,Freeman2gud,,1,0,0,"Tweet fam, abeg, what's the tweeter handle of UBA Bank & the central bank handle that deals with uncredited fund that has been debited? UBA have chopped my 30k. Epp a brother. No money in circulation o, mbok @Funkemyfun @kennygee_70 @fimiletoks @Adeola0503",,@Funkemyfun @kennygee_70 @fimiletoks @Adeola0503,,1146289972816875523,https://twitter.com/Freeman2gud/status/1146289972816875523
2019-06-28 09:40:40,SkyLrry1,,0,0,3,"in need of help . Please be your brother helping hand . Account number: 2128919774 UBA bank please help me oo",,,,1144541112406859776,https://twitter.com/SkyLrry1/status/1144541112406859776
2019-06-26 01:57:46,SONOFDAVIES_,,1,0,0,"I showed them my UBA account balance to prove my innocence which they agreed to, they saw that there was no such money in the account. (find also attached) reason being my UBA account is for my basic/everyday expense and my First bank account is for my International Tuition fee pic.twitter.com/BpvtvHZfwd",,,,1143699843795365888,https://twitter.com/SONOFDAVIES_/status/1143699843795365888
2019-06-21 22:48:07,_khay_O,DirectorFlo,0,0,0,"If you ask me, I'd say @UBACares. They don't joke with me when it comes to customer care service. I've not stepped into a Uba bank in a long time. Thanks to them.",,@UBACares,,1142202564114563073,https://twitter.com/_khay_O/status/1142202564114563073
2019-06-21 20:35:39,Bibitayour,Sambussy5,2,0,2,"I'm done with the bank, I will go open an account with UBA on Monday. O to gee",,,,1142169228814016514,https://twitter.com/Bibitayour/status/1142169228814016514
2019-06-20 00:32:05,Mr_Deyemi,ChidiEdike,0,0,0,"2098121306 UBA bank PLC",,,,1141503952900579328,https://twitter.com/Mr_Deyemi/status/1141503952900579328
